id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;ano;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos
175988;15/01/2007;Sexta;22:10:00;PB;230;279.5;SANTA LUZIA;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Curva;Rural;2007;4;1;1;1;4;1;1;1
175989;16/01/2007;Sbado;14:15:00;SC;282;380.9;JOACABA;Falta de ateno;Coliso Transversal;Com Vtimas Fatais;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
175990;16/01/2007;Sbado;12:05:00;RS;116;340.4;BARRA DO RIBEIRO;Dormindo;Coliso Transversal;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
175991;16/01/2007;Sbado;12:08:00;RS;116;340.4;BARRA DO RIBEIRO;Outras;Coliso com objeto fixo;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
175992;15/01/2007;Sexta;17:50:00;MG;116;278;TEOFILO OTONI;Outras;Tombamento;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Cruzamento;Urbano;2007;1;1;1;1;1;1;1;1
175993;16/01/2007;Sbado;11:00:00;PR;277;553.5;CASCAVEL;Outras;Coliso frontal;Com Vtimas Feridas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;18;1;9;8;1;1;17;3
175994;16/01/2007;Sbado;14:30:00;SC;282;529.4;CORDILHEIRA ALTA;Velocidade incompatvel;Capotamento;Com Vtimas Feridas;Plena noite;Decrescente;Nublado;Simples;Curva;Urbano;2007;2;1;1;1;1;1;2;1
175995;16/01/2007;Sbado;15:45:00;BA;116;865;VITORIA DA CONQUISTA;Outras;Tombamento;Sem Vtimas;Amanhecer;Crescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
175996;15/01/2007;Sexta;11:15:00;SC;101;213.8;PALHOCA;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2007;3;1;1;1;2;1;1;2
175997;15/01/2007;Sexta;15:30:00;MA;10;141;PORTO FRANCO;Outras;Capotamento;Com Vtimas Feridas;Plena noite;Crescente;Sol;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
175998;16/01/2007;Sbado;12:00:00;RO;364;43.5;VILHENA;Outras;Capotamento;Sem Vtimas;Plena noite;Crescente;Nevoeiro/neblina;Simples;Curva;Rural;2007;6;1;1;1;6;1;1;1
175999;16/01/2007;Sbado;12:00:00;PR;476;126.2;CURITIBA;Outras;Sada de Pista;Sem Vtimas;Plena noite;Decrescente;Chuva;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
176000;16/01/2007;Sbado;16:00:00;PR;277;597.3;CASCAVEL;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Amanhecer;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;7;1;6;1;1;1;7;2
176001;15/01/2007;Sexta;15:30:00;MG;381;419;SABARA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
176003;16/01/2007;Sbado;10:40:00;PR;376;676;GUARATUBA;Outras;Sada de Pista;Sem Vtimas;Plena noite;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176004;15/01/2007;Sexta;20:05:00;AL;101;165.5;TEOTONIO VILELA;Falta de ateno;Coliso com objeto mvel;Com Vtimas Feridas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;4;1;1;1;3;1;1;2
176005;12/01/2007;Tera;19:00:00;MG;135;603.1;CURVELO;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
176006;16/01/2007;Sbado;15:50:00;SP;116;212;GUARULHOS;Outras;Capotamento;Com Vtimas Feridas;Amanhecer;Crescente;Nublado;Mltipla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
176007;15/01/2007;Sexta;23:00:00;PE;423;63.2;LAJEDO;Animais na Pista;Atropelamento de animal;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;1;1;2;1;1;1
176009;16/01/2007;Sbado;13:30:00;BA;101;170.5;FEIRA DE SANTANA;Outras;Tombamento;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
176011;16/01/2007;Sbado;15:30:00;MG;116;179.1;PADRE PARAISO;Falta de ateno;Coliso traseira;Sem Vtimas;Amanhecer;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176013;12/01/2007;Tera;16:50:00;MG;381;467.8;CONTAGEM;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Urbano;2007;3;1;1;1;3;1;1;3
176014;12/01/2007;Tera;17:55:00;GO;60;133.6;ANAPOLIS;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
176016;12/01/2007;Tera;18:20:00;PR;116;48;CAMPINA GRANDE DO SUL;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176017;16/01/2007;Sbado;10:50:00;BA;324;516.8;FEIRA DE SANTANA;Ingesto de lcool;Coliso lateral;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176019;14/01/2007;Quinta;16:15:00;MG;354;726.4;POUSO ALTO;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176020;16/01/2007;Sbado;18:00:00;SC;101;145.4;ITAPEMA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
176022;13/01/2007;Quarta;14:00:00;MG;40;825.1;SIMAO PEREIRA;Velocidade incompatvel;Sada de Pista;Com Vtimas Feridas;Amanhecer;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176023;12/01/2007;Tera;14:00:00;MG;135;572.3;CORINTO;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;2;1;1;1;2;1
176024;12/01/2007;Tera;23:00:00;RN;304;280.4;MACAIBA;Outras;Capotamento;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Cruzamento;Rural;2007;2;1;1;1;2;1;1;2
176026;12/01/2007;Tera;19:15:00;SC;101;142;ITAPEMA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;2007;3;1;1;1;3;1;1;3
176027;16/01/2007;Sbado;18:15:00;SC;101;222;PALHOCA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176029;11/01/2007;Segunda;17:20:00;GO;60;60;ABADIANIA;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
176030;15/01/2007;Sexta;21:30:00;CE;116;392.7;ICO;Animais na Pista;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
176031;14/01/2007;Quinta;19:00:00;MG;365;6;MONTES CLAROS;Velocidade incompatvel;Tombamento;Com Vtimas Fatais;Pleno dia;Decrescente;Ceu Claro;Simples;Curva;Rural;2007;3;1;1;1;1;1;2;2
176034;12/01/2007;Tera;10:00:00;PE;101;130;ESCADA;Animais na Pista;Atropelamento de animal;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Urbano;2007;1;1;1;1;1;1;1;1
176035;12/01/2007;Tera;22:50:00;PR;277;71;SAO JOSE DOS PINHAIS;Outras;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;1
176036;14/01/2007;Quinta;12:45:00;SP;153;130.4;UBARANA;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
176037;12/01/2007;Tera;15:30:00;MG;135;556.5;CORINTO;Defeito na via;Capotamento;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
176038;16/01/2007;Sbado;19:00:00;SC;280;31.5;ARAQUARI;Falta de ateno;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Cruzamento;Rural;2007;1;1;1;1;1;1;1;1
176039;14/01/2007;Quinta;10:30:00;SE;101;88.5;NOSSA SENHORA DO SOCORRO;Animais na Pista;Atropelamento de animal;Sem Vtimas;Plena noite;Decrescente;Nublado;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
176041;14/01/2007;Quinta;10:20:00;MG;40;296.4;TRES MARIAS;Outras;Tombamento;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;1
176042;14/01/2007;Quinta;16:20:00;BA;324;621;SALVADOR;Outras;Coliso Transversal;Sem Vtimas;Pleno dia;Decrescente;Nevoeiro/neblina;Dupla;Curva;Urbano;2007;2;1;1;1;2;1;1;2
176043;16/01/2007;Sbado;18:50:00;RS;116;191;PICADA CAFE;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176044;14/01/2007;Quinta;16:20:00;MG;381;374.5;SAO GONCALO DO RIO ABAIXO;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176045;12/01/2007;Tera;12:10:00;SP;101;48;UBATUBA;Ultrapassagem indevida;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;2
176046;12/01/2007;Tera;10:50:00;ES;262;168.2;IUNA;Outras;Coliso frontal;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
176047;13/01/2007;Quarta;14:45:00;MG;40;511.2;RIBEIRAO DAS NEVES;Outras;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2007;3;1;1;1;2;1;1;3
176049;15/01/2007;Sexta;16:00:00;MG;40;717.5;BARBACENA;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176050;13/01/2007;Quarta;17:00:00;MG;381;416.8;CAETE;Outras;Coliso frontal;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
176051;15/01/2007;Sexta;21:15:00;RS;290;75;GRAVATAI;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
176052;12/01/2007;Tera;10:39:00;SC;101;135;BALNEARIO CAMBORIU;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176054;15/01/2007;Sexta;10:40:00;SP;116;218;GUARULHOS;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Nublado;Mltipla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176055;15/01/2007;Sexta;13:20:00;PA;10;5.7;DOM ELISEU;Outras;Capotamento;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;1
176056;16/01/2007;Sbado;12:00:00;MG;381;246;IPATINGA;Falta de ateno;Sada de Pista;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Mltipla;Cruzamento;Urbano;2007;2;1;1;1;1;1;1;1
176057;13/01/2007;Quarta;15:35:00;SC;101;453.5;SAO JOAO DO SUL;Defeito mecnico em veculo;Capotamento;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176058;16/01/2007;Sbado;13:00:00;SC;101;272.8;IMBITUBA;Outras;Sada de Pista;Com Vtimas Fatais;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
176062;15/01/2007;Sexta;13:30:00;TO;153;156;ARAGUAINA;Animais na Pista;Atropelamento de animal;Sem Vtimas;Plena noite;Decrescente;Nublado;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
176063;14/01/2007;Quinta;19:20:00;MG;251;512.1;FRANCISCO SA;Outras;Coliso frontal;Com Vtimas Feridas;Anoitecer;Decrescente;Chuva;Simples;Curva;Rural;2007;4;1;3;1;1;1;3;2
176065;16/01/2007;Sbado;19:10:00;RN;101;104.6;PARNAMIRIM;Animais na Pista;Atropelamento de animal;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
176066;15/01/2007;Sexta;22:00:00;MG;40;727;BARBACENA;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Plena noite;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176067;16/01/2007;Sbado;13:35:00;MG;381;246;IPATINGA;Velocidade incompatvel;Sada de Pista;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
176069;14/01/2007;Quinta;11:30:00;SP;381;68;MAIRIPORA;Outras;Coliso traseira;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2007;4;1;2;1;2;1;2;2
176071;16/01/2007;Sbado;18:15:00;RS;386;33.4;FREDERICO WESTPHALEN;Desobedincia  sinalizao;Coliso Transversal;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176072;16/01/2007;Sbado;18:10:00;PI;343;306.9;ALTOS;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176073;16/01/2007;Sbado;16:00:00;MG;262;160;SAO DOMINGOS DO PRATA;Outras;Tombamento;Sem Vtimas;Amanhecer;Crescente;Nublado;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176074;15/01/2007;Sexta;15:30:00;RS;285;679;SAO BORJA;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Cruzamento;Urbano;2007;2;1;1;1;2;1;1;1
176077;12/01/2007;Tera;20:50:00;SC;101;146;ITAPEMA;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Ignorada;Dupla;Reta;Rural;2007;4;1;1;1;4;1;1;4
176079;16/01/2007;Sbado;18:00:00;MT;364;313.1;CAMPO VERDE;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
176081;12/01/2007;Tera;20:10:00;PA;316;2;ANANINDEUA;Outras;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
176082;16/01/2007;Sbado;10:00:00;ES;101;124.2;SOORETAMA;Outras;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Mltipla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
176083;13/01/2007;Quarta;16:30:00;RN;226;61.9;SENADOR ELOI DE SOUZA;Outras;Coliso Transversal;Com Vtimas Fatais;Pleno dia;Crescente;Sol;Simples;Reta;Rural;2007;3;1;1;1;1;1;1;2
176087;13/01/2007;Quarta;16:30:00;MG;40;692;ALFREDO VASCONCELOS;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176088;16/01/2007;Sbado;18:30:00;MT;364;356.1;CUIABA;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176092;12/01/2007;Tera;19:00:00;ES;262;110.9;VENDA NOVA DO IMIGRANTE;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Urbano;2007;4;1;2;1;1;1;3;2
176094;16/01/2007;Sbado;11:30:00;RJ;116;172.6;MESQUITA;Outras;Atropelamento de animal;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
176095;11/01/2007;Segunda;13:05:00;GO;60;84.2;ANAPOLIS;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176096;16/01/2007;Sbado;17:00:00;GO;364;218.8;JATAI;Outras;Sada de Pista;Com Vtimas Feridas;Amanhecer;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;2;1;1;2;1
176097;16/01/2007;Sbado;11:10:00;SP;116;212;GUARULHOS;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Chuva;Mltipla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176099;16/01/2007;Sbado;16:50:00;BA;101;404;IBIRAPITANGA;Outras;Capotamento;Sem Vtimas;Amanhecer;Crescente;Ceu Claro;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176101;16/01/2007;Sbado;18:10:00;MG;40;815.6;SIMAO PEREIRA;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176103;16/01/2007;Sbado;19:00:00;PR;376;1.2;SAO JOSE DOS PINHAIS;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;3;1;1;1;2;1;1;2
176105;16/01/2007;Sbado;10:20:00;BA;116;951;VITORIA DA CONQUISTA;Ultrapassagem indevida;Tombamento;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
176106;15/01/2007;Sexta;11:00:00;AL;104;8.7;SAO JOSE DA LAJE;Defeito mecnico em veculo;Tombamento;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176108;16/01/2007;Sbado;17:30:00;MG;40;815.6;SIMAO PEREIRA;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
176109;13/01/2007;Quarta;10:30:00;PB;230;228;SOLEDADE;Falta de ateno;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
176110;15/01/2007;Sexta;19:05:00;MG;459;100.6;POUSO ALEGRE;Velocidade incompatvel;Coliso frontal;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;1;1;1;2
176111;16/01/2007;Sbado;13:20:00;RS;101;86.5;OSORIO;Outras;Tombamento;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176112;15/01/2007;Sexta;23:45:00;MG;262;83.2;ABRE CAMPO;Defeito na via;Derramamento de Carga;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
176114;16/01/2007;Sbado;11:20:00;ES;262;1.2;CARIACICA;Outras;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2007;3;1;1;1;2;1;1;2
176116;12/01/2007;Tera;14:00:00;PA;316;11;MARITUBA;Falta de ateno;Atropelamento de pessoa;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;1
176117;16/01/2007;Sbado;11:45:00;SC;101;34.5;JOINVILLE;Falta de ateno;Sada de Pista;Com Vtimas Fatais;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;2;1;1;1;1;1;1;1
176118;16/01/2007;Sbado;18:45:00;PA;316;14;MARITUBA;Falta de ateno;Coliso com bicicleta;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;3;1;1;1;2;1;1;2
176119;16/01/2007;Sbado;19:45:00;AL;104;9.6;SAO JOSE DA LAJE;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Curva;Rural;2007;2;1;1;1;1;1;1;2
176121;14/01/2007;Quinta;11:00:00;SP;116;560.9;BARRA DO TURVO;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176125;16/01/2007;Sbado;10:50:00;SC;282;17.6;PALHOCA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;5;1;1;1;5;1;1;5
176127;12/01/2007;Tera;22:40:00;SC;101;236;PALHOCA;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
176128;14/01/2007;Quinta;17:00:00;SP;116;546;BARRA DO TURVO;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176129;16/01/2007;Sbado;18:45:00;SP;116;294;ITAPECERICA DA SERRA;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
176130;16/01/2007;Sbado;12:57:00;RS;386;432.1;NOVA SANTA RITA;Defeito mecnico em veculo;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
176131;13/01/2007;Quarta;15:30:00;PR;476;130.7;CURITIBA;Ultrapassagem indevida;Atropelamento de pessoa;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;1
176132;15/01/2007;Sexta;22:50:00;RN;304;193.7;LAJES;Outras;Coliso frontal;Com Vtimas Fatais;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;4;3;1;1;1;1;1;2
176134;16/01/2007;Sbado;12:45:00;AL;104;97;MACEIO;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
176135;16/01/2007;Sbado;17:00:00;MG;381;527;ITATIAIUCU;Dormindo;Capotamento;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Rural;2007;6;1;4;2;1;1;6;1
176136;14/01/2007;Quinta;15:20:00;BA;110;58;JEREMOABO;Falta de ateno;Capotamento;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;3;1;1;1;3;1;1;1
176137;12/01/2007;Tera;15:40:00;ES;262;158.3;IBATIBA;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Urbano;2007;3;1;1;1;2;1;1;2
176138;13/01/2007;Quarta;10:30:00;RS;116;264.5;CANOAS;Outras;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Pleno dia;Crescente;Sol;Mltipla;Reta;Urbano;2007;2;1;2;1;1;1;2;1
176141;16/01/2007;Sbado;12:30:00;MA;135;78.2;SANTA RITA;Outras;Tombamento;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;14;1;10;4;1;1;14;1
176142;16/01/2007;Sbado;10:20:00;MG;50;179.5;UBERABA;Falta de ateno;Atropelamento de pessoa;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;1
176143;16/01/2007;Sbado;13:30:00;MG;40;297.7;TRES MARIAS;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176144;12/01/2007;Tera;18:30:00;SC;101;151;ITAPEMA;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Anoitecer;Crescente;Chuva;Dupla;Reta;Urbano;2007;4;1;2;1;2;1;2;2
176145;16/01/2007;Sbado;12:05:00;PA;222;14.4;DOM ELISEU;Ultrapassagem indevida;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;1;1;2;1;1;3
176146;16/01/2007;Sbado;15:30:00;BA;20;181;LUIS EDUARDO MAGALHAES;Animais na Pista;Capotamento;Com Vtimas Feridas;Amanhecer;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;1
176147;16/01/2007;Sbado;15:30:00;RS;101;38.7;TRES FORQUILHAS;Outras;Capotamento;Sem Vtimas;Amanhecer;Decrescente;Nublado;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
176150;15/01/2007;Sexta;11:25:00;MG;459;122.9;SANTA RITA DO SAPUCAI;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
176152;16/01/2007;Sbado;19:00:00;MA;135;5.4;SAO LUIS;Outras;Tombamento;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;2;1;1;1;2;1
176153;16/01/2007;Sbado;12:15:00;SC;282;5.1;SAO JOSE;Falta de ateno;Coliso lateral;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;6;1;4;1;2;1;4;3
176154;16/01/2007;Sbado;19:00:00;BA;116;837.5;VITORIA DA CONQUISTA;Outras;Capotamento;Sem Vtimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
176156;15/01/2007;Sexta;13:40:00;MG;381;261;TIMOTEO;Outras;Coliso lateral;Com Vtimas Fatais;Pleno dia;Crescente;Nublado;Simples;Reta;Urbano;2007;4;1;2;1;1;1;2;2
176157;16/01/2007;Sbado;11:50:00;BA;324;534;FEIRA DE SANTANA;Outras;Derramamento de Carga;Sem Vtimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
176158;15/01/2007;Sexta;23:30:00;TO;230;25.5;NAZARE;Outras;Tombamento;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
